recipe_id,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
2198,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2199,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2200,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2201,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2202,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2203,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2204,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2205,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2206,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2207,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2208,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2209,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2210,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2211,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2212,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2213,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2214,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2215,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2216,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2217,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2218,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2219,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2220,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2221,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2222,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2223,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2224,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2225,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2226,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2227,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2228,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2229,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2230,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2231,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2232,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2233,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2234,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2235,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2236,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2237,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2238,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2239,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2240,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2241,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2242,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2243,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2244,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2245,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2246,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2247,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2248,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2249,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2250,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2251,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2252,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2253,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2254,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2255,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2256,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2257,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2258,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2259,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2260,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2261,380.0,20.0,8.0,50.0,6.0,17.0,300.0
2262,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2263,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2264,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2265,300.0,20.0,8.0,30.0,2.0,2.0,300.0
2266,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2267,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2268,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2269,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2270,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2271,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2272,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2273,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2274,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2275,300.0,20.0,8.0,30.0,6.0,2.0,300.0
2276,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2277,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2278,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2279,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2280,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2281,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2282,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2283,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2284,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2285,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2286,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2287,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2288,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2289,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2290,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2291,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2292,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2293,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2294,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2295,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2296,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2297,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2298,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2299,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2300,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2301,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2302,380.0,20.0,8.0,50.0,2.0,17.0,300.0
2303,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2304,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2305,330.0,5.0,8.0,50.0,2.0,2.0,300.0
2306,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2307,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2308,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2309,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2310,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2311,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2312,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2313,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2314,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2315,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2316,300.0,20.0,8.0,30.0,2.0,2.0,300.0
2317,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2318,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2319,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2320,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2321,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2322,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2323,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2324,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2325,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2326,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2327,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2328,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2329,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2330,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2331,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2332,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2333,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2334,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2335,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2336,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2337,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2338,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2339,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2340,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2341,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2342,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2343,330.0,5.0,8.0,50.0,2.0,17.0,300.0
2344,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2345,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2346,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2347,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2348,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2349,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2350,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2351,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2352,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2353,330.0,5.0,8.0,50.0,2.0,2.0,300.0
2354,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2355,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2356,330.0,5.0,8.0,50.0,2.0,17.0,300.0
2357,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2358,330.0,5.0,8.0,50.0,2.0,17.0,300.0
2359,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2360,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2361,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2362,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2363,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2364,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2365,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2366,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2367,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2368,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2369,300.0,20.0,8.0,30.0,2.0,2.0,300.0
2370,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2371,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2372,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2373,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2374,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2375,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2376,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2377,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2378,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2379,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2380,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2381,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2382,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2383,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2384,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2385,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2386,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2387,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2388,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2389,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2390,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2391,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2392,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2393,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2394,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2395,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2396,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2397,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2398,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2399,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2400,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2401,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2402,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2403,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2404,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2405,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2406,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2407,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2408,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2409,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2410,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2411,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2412,300.0,20.0,8.0,30.0,2.0,2.0,300.0
2413,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2414,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2415,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2416,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2417,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2418,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2419,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2420,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2421,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2422,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2423,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2424,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2425,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2426,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2427,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2428,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2429,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2430,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2431,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2432,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2433,380.0,20.0,8.0,50.0,2.0,2.0,300.0
2434,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2435,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2436,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2437,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2438,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2439,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2440,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2441,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2442,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2443,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2444,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2445,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2446,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2447,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2448,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2449,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2450,330.0,5.0,8.0,50.0,2.0,17.0,300.0
2451,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2452,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2453,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2454,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2455,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2456,250.0,5.0,8.0,30.0,6.0,2.0,300.0
2457,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2458,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2459,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2460,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2461,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2462,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2463,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2464,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2465,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2466,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2467,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2468,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2469,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2470,330.0,5.0,8.0,50.0,2.0,2.0,300.0
2471,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2472,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2473,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2474,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2475,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2476,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2477,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2478,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2479,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2480,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2481,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2482,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2483,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2484,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2485,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2486,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2487,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2488,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2489,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2490,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2491,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2492,330.0,5.0,8.0,50.0,2.0,2.0,300.0
2493,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2494,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2495,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2496,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2497,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2498,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2499,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2500,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2501,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2502,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2503,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2504,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2505,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2506,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2507,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2508,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2509,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2510,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2511,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2512,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2513,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2514,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2515,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2516,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2517,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2518,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2519,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2520,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2521,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2522,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2523,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2524,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2525,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2526,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2527,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2528,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2529,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2530,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2531,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2532,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2533,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2534,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2535,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2536,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2537,380.0,20.0,8.0,50.0,6.0,17.0,300.0
2538,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2539,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2540,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2541,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2542,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2543,330.0,5.0,8.0,50.0,6.0,17.0,300.0
2544,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2545,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2546,330.0,5.0,8.0,50.0,6.0,2.0,300.0
2547,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2548,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2549,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2550,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2551,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2552,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2553,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2554,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2555,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2556,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2557,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2558,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2559,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2560,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2561,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2562,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2563,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2564,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2565,380.0,20.0,8.0,50.0,2.0,17.0,300.0
2566,300.0,20.0,8.0,30.0,2.0,2.0,300.0
2567,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2568,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2569,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2570,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2571,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2572,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2573,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2574,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2575,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2576,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2577,250.0,5.0,8.0,30.0,6.0,2.0,300.0
2578,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2579,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2580,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2581,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2582,330.0,5.0,8.0,50.0,2.0,17.0,300.0
2583,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2584,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2585,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2586,480.0,20.0,20.0,50.0,6.0,2.0,300.0
2587,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2588,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2589,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2590,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2591,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2592,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2593,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2594,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2595,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2596,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2597,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2598,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2599,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2600,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2601,330.0,5.0,8.0,50.0,2.0,2.0,300.0
2602,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2603,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2604,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2605,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2606,480.0,20.0,20.0,50.0,6.0,17.0,300.0
2607,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2608,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2609,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2610,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2611,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2612,480.0,20.0,20.0,50.0,2.0,17.0,300.0
2613,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2614,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2615,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2616,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2617,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2618,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2619,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2620,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2621,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2622,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2623,400.0,20.0,20.0,30.0,6.0,2.0,300.0
2624,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2625,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2626,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2627,480.0,20.0,20.0,50.0,2.0,2.0,300.0
2628,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2629,330.0,5.0,8.0,50.0,6.0,2.0,300.0
2630,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2631,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2632,250.0,5.0,8.0,30.0,2.0,2.0,300.0
2633,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2634,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2635,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2636,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2637,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2638,430.0,5.0,20.0,50.0,6.0,2.0,300.0
2639,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2640,400.0,20.0,20.0,30.0,2.0,2.0,300.0
2641,430.0,5.0,20.0,50.0,2.0,17.0,300.0
2642,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2643,350.0,5.0,20.0,30.0,6.0,2.0,300.0
2644,350.0,5.0,20.0,30.0,2.0,2.0,300.0
2645,430.0,5.0,20.0,50.0,6.0,17.0,300.0
2646,430.0,5.0,20.0,50.0,2.0,2.0,300.0
2647,350.0,5.0,20.0,30.0,2.0,2.0,300.0
